user_id,monetary,frequency,last_purchase_date,recency,avg_items_per_order,average_order_value,first_purchase_date,last_purchase,customer_lifespan_days,active_months,monetary_per_active_month,frequency_per_active_month,inter_purchase_gap_mean,inter_purchase_gap_std
6772,105.55999755859376,1,2024-07-01 02:04:41+00:00,549,1.0,105.55999755859376,2024-07-01 02:04:41+00:00,2024-07-01 02:04:41+00:00,1,1,105.55999755859376,1.0,0.0,0.0
6773,42.0,1,2024-02-11 22:16:26+00:00,690,1.0,42.0,2024-02-11 22:16:26+00:00,2024-02-11 22:16:26+00:00,1,1,42.0,1.0,0.0,0.0
6779,79.44999694824217,1,2025-10-28 02:22:00+00:00,65,1.0,79.44999694824217,2025-10-28 02:22:00+00:00,2025-10-28 02:22:00+00:00,1,1,79.44999694824217,1.0,0.0,0.0
6785,151.27999877929688,2,2025-09-09 22:05:46+00:00,114,1.0,75.63999938964844,2025-08-01 05:32:47+00:00,2025-09-09 22:05:46+00:00,40,2,75.63999938964844,1.0,39.0,0.0
6786,56.60000133514404,2,2025-11-23 09:42:12+00:00,39,1.0,28.30000066757202,2023-12-18 06:17:17+00:00,2025-11-23 09:42:12+00:00,707,2,28.30000066757202,1.0,706.0,0.0
6787,24.979999542236328,1,2025-10-04 19:16:16+00:00,89,1.0,24.979999542236328,2025-10-04 19:16:16+00:00,2025-10-04 19:16:16+00:00,1,1,24.979999542236328,1.0,0.0,0.0
6791,30.0,1,2025-04-05 13:13:07+00:00,271,1.0,30.0,2025-04-05 13:13:07+00:00,2025-04-05 13:13:07+00:00,1,1,30.0,1.0,0.0,0.0
6794,258.9200019836426,3,2025-11-25 00:33:54+00:00,37,2.0,86.30666732788086,2024-10-09 22:12:15+00:00,2025-11-25 00:33:54+00:00,412,3,86.30666732788086,1.0,205.0,240.41630560342617
6797,28.0,1,2020-04-28 08:31:56+00:00,2074,1.0,28.0,2020-04-28 08:31:56+00:00,2020-04-28 08:31:56+00:00,1,1,28.0,1.0,0.0,0.0
6801,75.0,1,2024-01-31 05:18:49+00:00,701,1.0,75.0,2024-01-31 05:18:49+00:00,2024-01-31 05:18:49+00:00,1,1,75.0,1.0,0.0,0.0
6803,25.0,1,2025-08-03 11:07:45+00:00,151,1.0,25.0,2025-08-03 11:07:45+00:00,2025-08-03 11:07:45+00:00,1,1,25.0,1.0,0.0,0.0
6805,91.05000305175781,1,2024-08-04 20:17:43+00:00,515,2.0,91.05000305175781,2024-08-04 20:17:43+00:00,2024-08-04 20:17:43+00:00,1,1,91.05000305175781,1.0,0.0,0.0
6813,25.0,1,2025-09-16 09:03:55+00:00,107,1.0,25.0,2025-09-16 09:03:55+00:00,2025-09-16 09:03:55+00:00,1,1,25.0,1.0,0.0,0.0
6815,160.15999794006348,1,2023-03-04 17:38:05+00:00,1034,3.0,160.15999794006348,2023-03-04 17:38:05+00:00,2023-03-04 17:38:05+00:00,1,1,160.15999794006348,1.0,0.0,0.0
6825,24.950000762939453,1,2022-10-08 23:55:44+00:00,1180,1.0,24.950000762939453,2022-10-08 23:55:44+00:00,2022-10-08 23:55:44+00:00,1,1,24.950000762939453,1.0,0.0,0.0
6826,380.9499969482422,2,2023-11-12 06:40:13+00:00,781,1.5,190.4749984741211,2019-12-01 00:15:51+00:00,2023-11-12 06:40:13+00:00,1443,2,190.4749984741211,1.0,1442.0,0.0
6827,89.98999786376953,1,2024-07-15 21:57:12+00:00,535,1.0,89.98999786376953,2024-07-15 21:57:12+00:00,2024-07-15 21:57:12+00:00,1,1,89.98999786376953,1.0,0.0,0.0
6829,278.0,1,2025-04-15 01:52:07+00:00,261,1.0,278.0,2025-04-15 01:52:07+00:00,2025-04-15 01:52:07+00:00,1,1,278.0,1.0,0.0,0.0
6837,74.98999786376953,1,2023-05-23 23:58:56+00:00,953,1.0,74.98999786376953,2023-05-23 23:58:56+00:00,2023-05-23 23:58:56+00:00,1,1,74.98999786376953,1.0,0.0,0.0
6839,39.9900016784668,1,2025-04-06 23:44:12+00:00,270,1.0,39.9900016784668,2025-04-06 23:44:12+00:00,2025-04-06 23:44:12+00:00,1,1,39.9900016784668,1.0,0.0,0.0
6843,142.28000164031982,2,2024-08-08 14:58:16+00:00,511,1.5,71.14000082015991,2023-09-11 04:30:52+00:00,2024-08-08 14:58:16+00:00,333,2,71.14000082015991,1.0,332.0,0.0
6846,108.0,1,2019-04-17 15:54:54+00:00,2451,2.0,108.0,2019-04-17 15:54:54+00:00,2019-04-17 15:54:54+00:00,1,1,108.0,1.0,0.0,0.0
6851,49.5,1,2023-09-07 07:11:45+00:00,847,1.0,49.5,2023-09-07 07:11:45+00:00,2023-09-07 07:11:45+00:00,1,1,49.5,1.0,0.0,0.0
6857,36.0,1,2023-08-22 12:28:52+00:00,863,1.0,36.0,2023-08-22 12:28:52+00:00,2023-08-22 12:28:52+00:00,1,1,36.0,1.0,0.0,0.0
6858,128.0,1,2025-08-08 13:06:19+00:00,146,1.0,128.0,2025-08-08 13:06:19+00:00,2025-08-08 13:06:19+00:00,1,1,128.0,1.0,0.0,0.0
6860,52.989999771118164,2,2025-12-18 14:37:37+00:00,14,1.0,26.494999885559082,2023-12-08 22:28:32+00:00,2025-12-18 14:37:37+00:00,741,2,26.494999885559082,1.0,740.0,0.0
6864,25.950000762939453,1,2025-02-25 06:00:49+00:00,310,1.0,25.950000762939453,2025-02-25 06:00:49+00:00,2025-02-25 06:00:49+00:00,1,1,25.950000762939453,1.0,0.0,0.0
6867,308.0,1,2020-01-20 02:30:01+00:00,2173,1.0,308.0,2020-01-20 02:30:01+00:00,2020-01-20 02:30:01+00:00,1,1,308.0,1.0,0.0,0.0
6870,27.950000762939453,1,2024-06-28 14:01:56+00:00,552,1.0,27.950000762939453,2024-06-28 14:01:56+00:00,2024-06-28 14:01:56+00:00,1,1,27.950000762939453,1.0,0.0,0.0
6880,355.9799976348877,2,2025-05-03 12:50:08+00:00,243,2.0,177.98999881744385,2024-11-21 17:34:35+00:00,2025-05-03 12:50:08+00:00,163,2,177.98999881744385,1.0,162.0,0.0
6882,94.98999786376952,1,2025-11-05 12:33:41+00:00,57,1.0,94.98999786376952,2025-11-05 12:33:41+00:00,2025-11-05 12:33:41+00:00,1,1,94.98999786376952,1.0,0.0,0.0
6883,304.8999996185303,1,2024-10-29 11:44:31+00:00,429,4.0,304.8999996185303,2024-10-29 11:44:31+00:00,2024-10-29 11:44:31+00:00,1,1,304.8999996185303,1.0,0.0,0.0
6885,79.0,1,2025-08-20 11:51:33+00:00,134,1.0,79.0,2025-08-20 11:51:33+00:00,2025-08-20 11:51:33+00:00,1,1,79.0,1.0,0.0,0.0
6890,55.5,1,2025-10-01 19:06:18+00:00,92,2.0,55.5,2025-10-01 19:06:18+00:00,2025-10-01 19:06:18+00:00,1,1,55.5,1.0,0.0,0.0
6893,119.98999786376952,1,2021-02-16 14:16:43+00:00,1780,1.0,119.98999786376952,2021-02-16 14:16:43+00:00,2021-02-16 14:16:43+00:00,1,1,119.98999786376952,1.0,0.0,0.0
6894,46.97999954223633,1,2024-06-21 13:09:27+00:00,559,1.0,46.97999954223633,2024-06-21 13:09:27+00:00,2024-06-21 13:09:27+00:00,1,1,46.97999954223633,1.0,0.0,0.0
6899,146.89999771118164,2,2025-04-30 16:46:57+00:00,246,1.5,73.44999885559082,2024-10-03 03:39:26+00:00,2025-04-30 16:46:57+00:00,210,2,73.44999885559082,1.0,209.0,0.0
6902,19.40999984741211,1,2021-05-17 20:58:11+00:00,1690,1.0,19.40999984741211,2021-05-17 20:58:11+00:00,2021-05-17 20:58:11+00:00,1,1,19.40999984741211,1.0,0.0,0.0
6907,25.950000762939453,1,2022-10-11 00:04:47+00:00,1178,1.0,25.950000762939453,2022-10-11 00:04:47+00:00,2022-10-11 00:04:47+00:00,1,1,25.950000762939453,1.0,0.0,0.0
6909,89.0,1,2024-03-12 17:17:41+00:00,660,1.0,89.0,2024-03-12 17:17:41+00:00,2024-03-12 17:17:41+00:00,1,1,89.0,1.0,0.0,0.0
6914,96.3900032043457,1,2025-05-28 01:05:53+00:00,218,2.0,96.3900032043457,2025-05-28 01:05:53+00:00,2025-05-28 01:05:53+00:00,1,1,96.3900032043457,1.0,0.0,0.0
6916,17.270000457763672,1,2025-12-23 09:56:24+00:00,9,1.0,17.270000457763672,2025-12-23 09:56:24+00:00,2025-12-23 09:56:24+00:00,1,1,17.270000457763672,1.0,0.0,0.0
6917,105.55999755859376,1,2025-08-26 00:52:46+00:00,128,1.0,105.55999755859376,2025-08-26 00:52:46+00:00,2025-08-26 00:52:46+00:00,1,1,105.55999755859376,1.0,0.0,0.0
6921,149.0,1,2022-09-26 19:54:56+00:00,1193,1.0,149.0,2022-09-26 19:54:56+00:00,2022-09-26 19:54:56+00:00,1,1,149.0,1.0,0.0,0.0
6923,42.0,1,2021-10-20 13:03:05+00:00,1534,1.0,42.0,2021-10-20 13:03:05+00:00,2021-10-20 13:03:05+00:00,1,1,42.0,1.0,0.0,0.0
6928,174.98999786376953,2,2024-07-16 12:25:12+00:00,534,1.0,87.49499893188477,2024-06-08 06:54:09+00:00,2024-07-16 12:25:12+00:00,39,2,87.49499893188477,1.0,38.0,0.0
6935,9.390000343322754,1,2024-02-26 16:18:25+00:00,675,1.0,9.390000343322754,2024-02-26 16:18:25+00:00,2024-02-26 16:18:25+00:00,1,1,9.390000343322754,1.0,0.0,0.0
6938,54.44000053405762,1,2024-06-26 12:09:43+00:00,554,2.0,54.44000053405762,2024-06-26 12:09:43+00:00,2024-06-26 12:09:43+00:00,1,1,54.44000053405762,1.0,0.0,0.0
6942,65.44000053405762,2,2025-06-22 00:46:01+00:00,193,1.0,32.72000026702881,2024-07-06 19:21:47+00:00,2025-06-22 00:46:01+00:00,351,2,32.72000026702881,1.0,350.0,0.0
6943,114.97999954223633,1,2025-11-11 06:22:37+00:00,51,2.0,114.97999954223633,2025-11-11 06:22:37+00:00,2025-11-11 06:22:37+00:00,1,1,114.97999954223633,1.0,0.0,0.0
6950,208.8899993896484,1,2020-09-17 23:42:12+00:00,1932,4.0,208.8899993896484,2020-09-17 23:42:12+00:00,2020-09-17 23:42:12+00:00,1,1,208.8899993896484,1.0,0.0,0.0
6962,106.98999977111816,2,2023-04-09 10:39:30+00:00,998,1.0,53.49499988555908,2022-05-02 01:23:24+00:00,2023-04-09 10:39:30+00:00,343,2,53.49499988555908,1.0,342.0,0.0
6963,99.43999671936034,1,2024-04-05 02:58:53+00:00,636,2.0,99.43999671936034,2024-04-05 02:58:53+00:00,2024-04-05 02:58:53+00:00,1,1,99.43999671936034,1.0,0.0,0.0
6966,58.0,1,2025-08-04 02:52:03+00:00,150,1.0,58.0,2025-08-04 02:52:03+00:00,2025-08-04 02:52:03+00:00,1,1,58.0,1.0,0.0,0.0
6968,45.0,1,2025-09-02 06:34:47+00:00,121,1.0,45.0,2025-09-02 06:34:47+00:00,2025-09-02 06:34:47+00:00,1,1,45.0,1.0,0.0,0.0
6969,54.989999771118164,1,2021-07-28 04:31:28+00:00,1618,2.0,54.989999771118164,2021-07-28 04:31:28+00:00,2021-07-28 04:31:28+00:00,1,1,54.989999771118164,1.0,0.0,0.0
6978,22.950000762939453,1,2025-09-06 06:09:26+00:00,117,1.0,22.950000762939453,2025-09-06 06:09:26+00:00,2025-09-06 06:09:26+00:00,1,1,22.950000762939453,1.0,0.0,0.0
6979,60.489999771118164,1,2021-07-24 06:32:01+00:00,1622,3.0,60.489999771118164,2021-07-24 06:32:01+00:00,2021-07-24 06:32:01+00:00,1,1,60.489999771118164,1.0,0.0,0.0
6980,163.33999729156494,2,2024-03-13 16:22:18+00:00,659,2.5,81.66999864578247,2022-08-01 06:41:10+00:00,2024-03-13 16:22:18+00:00,591,2,81.66999864578247,1.0,590.0,0.0
6982,11.949999809265137,1,2022-03-26 12:43:13+00:00,1377,1.0,11.949999809265137,2022-03-26 12:43:13+00:00,2022-03-26 12:43:13+00:00,1,1,11.949999809265137,1.0,0.0,0.0
6983,9.4399995803833,1,2025-05-28 11:56:53+00:00,218,1.0,9.4399995803833,2025-05-28 11:56:53+00:00,2025-05-28 11:56:53+00:00,1,1,9.4399995803833,1.0,0.0,0.0
6991,41.0,1,2025-07-15 18:36:06+00:00,170,2.0,41.0,2025-07-15 18:36:06+00:00,2025-07-15 18:36:06+00:00,1,1,41.0,1.0,0.0,0.0
6992,29.989999771118164,1,2023-08-29 22:18:18+00:00,856,1.0,29.989999771118164,2023-08-29 22:18:18+00:00,2023-08-29 22:18:18+00:00,1,1,29.989999771118164,1.0,0.0,0.0
6996,34.97999954223633,1,2023-10-19 20:26:36+00:00,805,1.0,34.97999954223633,2023-10-19 20:26:36+00:00,2023-10-19 20:26:36+00:00,1,1,34.97999954223633,1.0,0.0,0.0
6998,67.5,1,2025-10-30 14:47:59+00:00,63,1.0,67.5,2025-10-30 14:47:59+00:00,2025-10-30 14:47:59+00:00,1,1,67.5,1.0,0.0,0.0
7000,97.9900016784668,2,2025-03-17 09:35:38+00:00,290,1.0,48.9950008392334,2024-10-17 10:21:56+00:00,2025-03-17 09:35:38+00:00,151,2,48.9950008392334,1.0,150.0,0.0
7004,45.0,1,2024-09-23 20:09:03+00:00,465,1.0,45.0,2024-09-23 20:09:03+00:00,2024-09-23 20:09:03+00:00,1,1,45.0,1.0,0.0,0.0
7019,61.9900016784668,1,2025-01-09 23:46:02+00:00,357,2.0,61.9900016784668,2025-01-09 23:46:02+00:00,2025-01-09 23:46:02+00:00,1,1,61.9900016784668,1.0,0.0,0.0
7020,142.95000076293945,2,2024-07-06 22:17:16+00:00,544,1.5,71.47500038146973,2023-03-06 12:12:37+00:00,2024-07-06 22:17:16+00:00,489,2,71.47500038146973,1.0,488.0,0.0
7026,9.989999771118164,1,2022-11-30 22:12:30+00:00,1128,1.0,9.989999771118164,2022-11-30 22:12:30+00:00,2022-11-30 22:12:30+00:00,1,1,9.989999771118164,1.0,0.0,0.0
7030,40.720001220703125,1,2025-03-04 15:47:37+00:00,303,1.0,40.720001220703125,2025-03-04 15:47:37+00:00,2025-03-04 15:47:37+00:00,1,1,40.720001220703125,1.0,0.0,0.0
7033,23.0,1,2024-11-11 08:32:24+00:00,416,1.0,23.0,2024-11-11 08:32:24+00:00,2024-11-11 08:32:24+00:00,1,1,23.0,1.0,0.0,0.0
7038,36.0,1,2024-12-05 03:42:35+00:00,392,1.0,36.0,2024-12-05 03:42:35+00:00,2024-12-05 03:42:35+00:00,1,1,36.0,1.0,0.0,0.0
7039,208.38999748229978,2,2025-07-15 13:00:50+00:00,170,2.5,104.19499874114989,2025-04-28 20:52:57+00:00,2025-07-15 13:00:50+00:00,78,2,104.19499874114989,1.0,77.0,0.0
7042,34.0,1,2023-02-24 01:01:31+00:00,1042,1.0,34.0,2023-02-24 01:01:31+00:00,2023-02-24 01:01:31+00:00,1,1,34.0,1.0,0.0,0.0
7053,129.99000549316406,1,2025-03-30 19:04:25+00:00,277,1.0,129.99000549316406,2025-03-30 19:04:25+00:00,2025-03-30 19:04:25+00:00,1,1,129.99000549316406,1.0,0.0,0.0
7055,79.0,1,2025-07-29 04:52:13+00:00,156,1.0,79.0,2025-07-29 04:52:13+00:00,2025-07-29 04:52:13+00:00,1,1,79.0,1.0,0.0,0.0
7058,55.959999084472656,1,2022-08-16 01:33:54+00:00,1234,1.0,55.959999084472656,2022-08-16 01:33:54+00:00,2022-08-16 01:33:54+00:00,1,1,55.959999084472656,1.0,0.0,0.0
7059,55.4900016784668,1,2021-09-15 22:16:00+00:00,1569,1.0,55.4900016784668,2021-09-15 22:16:00+00:00,2021-09-15 22:16:00+00:00,1,1,55.4900016784668,1.0,0.0,0.0
7060,232.25,1,2021-02-03 04:32:46+00:00,1793,2.0,232.25,2021-02-03 04:32:46+00:00,2021-02-03 04:32:46+00:00,1,1,232.25,1.0,0.0,0.0
7065,80.0,1,2024-10-27 16:42:11+00:00,431,1.0,80.0,2024-10-27 16:42:11+00:00,2024-10-27 16:42:11+00:00,1,1,80.0,1.0,0.0,0.0
7066,174.24000549316406,2,2023-03-27 04:08:19+00:00,1011,1.0,87.12000274658203,2019-10-24 06:45:20+00:00,2023-03-27 04:08:19+00:00,1250,2,87.12000274658203,1.0,1249.0,0.0
7069,432.9900016784668,1,2025-11-23 09:34:00+00:00,39,2.0,432.9900016784668,2025-11-23 09:34:00+00:00,2025-11-23 09:34:00+00:00,1,1,432.9900016784668,1.0,0.0,0.0
7072,47.790000915527344,1,2025-05-10 19:17:50+00:00,236,1.0,47.790000915527344,2025-05-10 19:17:50+00:00,2025-05-10 19:17:50+00:00,1,1,47.790000915527344,1.0,0.0,0.0
7075,9.119999885559082,1,2022-12-07 07:23:11+00:00,1121,1.0,9.119999885559082,2022-12-07 07:23:11+00:00,2022-12-07 07:23:11+00:00,1,1,9.119999885559082,1.0,0.0,0.0
7077,28.260000228881836,1,2022-05-01 06:37:54+00:00,1341,2.0,28.260000228881836,2022-05-01 06:37:54+00:00,2022-05-01 06:37:54+00:00,1,1,28.260000228881836,1.0,0.0,0.0
7078,67.19999694824219,1,2020-10-18 05:00:49+00:00,1901,1.0,67.19999694824219,2020-10-18 05:00:49+00:00,2020-10-18 05:00:49+00:00,1,1,67.19999694824219,1.0,0.0,0.0
7080,94.48999977111816,2,2021-11-30 07:03:02+00:00,1493,1.0,47.24499988555908,2021-02-13 15:11:12+00:00,2021-11-30 07:03:02+00:00,290,2,47.24499988555908,1.0,289.0,0.0
7085,44.950000762939446,1,2023-03-16 18:47:53+00:00,1022,1.0,44.950000762939446,2023-03-16 18:47:53+00:00,2023-03-16 18:47:53+00:00,1,1,44.950000762939446,1.0,0.0,0.0
7088,34.9900016784668,1,2025-07-14 02:49:48+00:00,171,1.0,34.9900016784668,2025-07-14 02:49:48+00:00,2025-07-14 02:49:48+00:00,1,1,34.9900016784668,1.0,0.0,0.0
7092,113.35999870300293,1,2025-01-16 07:06:15+00:00,350,3.0,113.35999870300293,2025-01-16 07:06:15+00:00,2025-01-16 07:06:15+00:00,1,1,113.35999870300293,1.0,0.0,0.0
7095,25.0,1,2025-12-28 20:52:22+00:00,4,1.0,25.0,2025-12-28 20:52:22+00:00,2025-12-28 20:52:22+00:00,1,1,25.0,1.0,0.0,0.0
7099,39.220001220703125,1,2022-01-30 04:20:21+00:00,1432,1.0,39.220001220703125,2022-01-30 04:20:21+00:00,2022-01-30 04:20:21+00:00,1,1,39.220001220703125,1.0,0.0,0.0
7103,368.88999938964844,2,2023-11-05 12:30:12+00:00,788,1.5,184.44499969482422,2021-11-08 18:14:18+00:00,2023-11-05 12:30:12+00:00,727,2,184.44499969482422,1.0,726.0,0.0
7105,26.459999084472656,1,2025-07-01 16:05:17+00:00,184,1.0,26.459999084472656,2025-07-01 16:05:17+00:00,2025-07-01 16:05:17+00:00,1,1,26.459999084472656,1.0,0.0,0.0
7109,11.0,1,2025-04-21 10:22:29+00:00,255,1.0,11.0,2025-04-21 10:22:29+00:00,2025-04-21 10:22:29+00:00,1,1,11.0,1.0,0.0,0.0
7113,195.91999912261963,2,2020-06-20 23:17:22+00:00,2021,2.0,97.95999956130981,2019-09-05 05:53:34+00:00,2020-06-20 23:17:22+00:00,290,2,97.95999956130981,1.0,289.0,0.0
7115,67.19999694824219,1,2025-07-28 17:13:35+00:00,157,1.0,67.19999694824219,2025-07-28 17:13:35+00:00,2025-07-28 17:13:35+00:00,1,1,67.19999694824219,1.0,0.0,0.0
7116,149.99000549316406,1,2020-02-03 21:07:27+00:00,2159,1.0,149.99000549316406,2020-02-03 21:07:27+00:00,2020-02-03 21:07:27+00:00,1,1,149.99000549316406,1.0,0.0,0.0
7126,39.9900016784668,1,2024-04-16 10:19:51+00:00,625,1.0,39.9900016784668,2024-04-16 10:19:51+00:00,2024-04-16 10:19:51+00:00,1,1,39.9900016784668,1.0,0.0,0.0
7129,41.400001525878906,1,2024-07-01 02:09:24+00:00,549,1.0,41.400001525878906,2024-07-01 02:09:24+00:00,2024-07-01 02:09:24+00:00,1,1,41.400001525878906,1.0,0.0,0.0
7136,51.739999771118164,2,2025-08-27 07:56:40+00:00,127,1.0,25.869999885559082,2025-01-15 18:06:57+00:00,2025-08-27 07:56:40+00:00,224,2,25.869999885559082,1.0,223.0,0.0
7138,27.0,1,2022-08-05 14:05:45+00:00,1245,1.0,27.0,2022-08-05 14:05:45+00:00,2022-08-05 14:05:45+00:00,1,1,27.0,1.0,0.0,0.0
7139,90.0,1,2025-09-05 12:42:28+00:00,118,2.0,90.0,2025-09-05 12:42:28+00:00,2025-09-05 12:42:28+00:00,1,1,90.0,1.0,0.0,0.0
7144,112.20000076293945,1,2025-10-24 14:59:49+00:00,69,2.0,112.20000076293945,2025-10-24 14:59:49+00:00,2025-10-24 14:59:49+00:00,1,1,112.20000076293945,1.0,0.0,0.0
7146,36.25,1,2022-01-28 14:41:58+00:00,1434,1.0,36.25,2022-01-28 14:41:58+00:00,2022-01-28 14:41:58+00:00,1,1,36.25,1.0,0.0,0.0
7169,69.45000076293945,1,2025-05-28 09:11:15+00:00,218,2.0,69.45000076293945,2025-05-28 09:11:15+00:00,2025-05-28 09:11:15+00:00,1,1,69.45000076293945,1.0,0.0,0.0
7173,63.9900016784668,1,2025-12-16 09:38:14+00:00,16,2.0,63.9900016784668,2025-12-16 09:38:14+00:00,2025-12-16 09:38:14+00:00,1,1,63.9900016784668,1.0,0.0,0.0
7175,53.989999771118164,1,2020-01-20 02:36:21+00:00,2173,2.0,53.989999771118164,2020-01-20 02:36:21+00:00,2020-01-20 02:36:21+00:00,1,1,53.989999771118164,1.0,0.0,0.0
7176,395.9199981689453,1,2024-05-14 09:58:33+00:00,597,4.0,395.9199981689453,2024-05-14 09:58:33+00:00,2024-05-14 09:58:33+00:00,1,1,395.9199981689453,1.0,0.0,0.0
7180,108.0,1,2025-08-11 15:25:53+00:00,143,1.0,108.0,2025-08-11 15:25:53+00:00,2025-08-11 15:25:53+00:00,1,1,108.0,1.0,0.0,0.0
7185,85.41999816894531,1,2020-09-30 06:04:04+00:00,1919,1.0,85.41999816894531,2020-09-30 06:04:04+00:00,2020-09-30 06:04:04+00:00,1,1,85.41999816894531,1.0,0.0,0.0
7195,44.9900016784668,1,2024-07-24 19:27:10+00:00,526,1.0,44.9900016784668,2024-07-24 19:27:10+00:00,2024-07-24 19:27:10+00:00,1,1,44.9900016784668,1.0,0.0,0.0
7196,22.5,1,2023-09-26 21:11:37+00:00,828,1.0,22.5,2023-09-26 21:11:37+00:00,2023-09-26 21:11:37+00:00,1,1,22.5,1.0,0.0,0.0
7198,126.0,1,2021-05-11 16:58:59+00:00,1696,2.0,126.0,2021-05-11 16:58:59+00:00,2021-05-11 16:58:59+00:00,1,1,126.0,1.0,0.0,0.0
7205,148.0,1,2025-12-15 13:03:04+00:00,17,1.0,148.0,2025-12-15 13:03:04+00:00,2025-12-15 13:03:04+00:00,1,1,148.0,1.0,0.0,0.0
7209,17.950000762939453,1,2020-11-14 06:55:06+00:00,1874,1.0,17.950000762939453,2020-11-14 06:55:06+00:00,2020-11-14 06:55:06+00:00,1,1,17.950000762939453,1.0,0.0,0.0
7211,151.93999862670896,1,2024-10-27 14:03:54+00:00,431,2.0,151.93999862670896,2024-10-27 14:03:54+00:00,2024-10-27 14:03:54+00:00,1,1,151.93999862670896,1.0,0.0,0.0
7216,34.189998626708984,1,2024-10-27 10:40:33+00:00,431,1.0,34.189998626708984,2024-10-27 10:40:33+00:00,2024-10-27 10:40:33+00:00,1,1,34.189998626708984,1.0,0.0,0.0
7219,167.95000076293945,1,2025-07-25 15:39:52+00:00,160,4.0,167.95000076293945,2025-07-25 15:39:52+00:00,2025-07-25 15:39:52+00:00,1,1,167.95000076293945,1.0,0.0,0.0
7221,49.95000076293945,1,2025-11-15 08:24:31+00:00,47,2.0,49.95000076293945,2025-11-15 08:24:31+00:00,2025-11-15 08:24:31+00:00,1,1,49.95000076293945,1.0,0.0,0.0
7222,17.5,1,2025-09-12 15:05:41+00:00,111,1.0,17.5,2025-09-12 15:05:41+00:00,2025-09-12 15:05:41+00:00,1,1,17.5,1.0,0.0,0.0
7228,66.05000305175781,1,2022-09-11 15:52:22+00:00,1208,1.0,66.05000305175781,2022-09-11 15:52:22+00:00,2022-09-11 15:52:22+00:00,1,1,66.05000305175781,1.0,0.0,0.0
7233,34.9900016784668,1,2025-07-13 04:36:17+00:00,172,1.0,34.9900016784668,2025-07-13 04:36:17+00:00,2025-07-13 04:36:17+00:00,1,1,34.9900016784668,1.0,0.0,0.0
7239,25.0,1,2020-12-26 06:15:10+00:00,1832,1.0,25.0,2020-12-26 06:15:10+00:00,2020-12-26 06:15:10+00:00,1,1,25.0,1.0,0.0,0.0
7241,20.0,1,2023-01-21 08:58:29+00:00,1076,1.0,20.0,2023-01-21 08:58:29+00:00,2023-01-21 08:58:29+00:00,1,1,20.0,1.0,0.0,0.0
7244,23.0,1,2025-12-31 08:44:33+00:00,1,1.0,23.0,2025-12-31 08:44:33+00:00,2025-12-31 08:44:33+00:00,1,1,23.0,1.0,0.0,0.0
7254,57.9900016784668,1,2024-09-30 00:08:52+00:00,458,1.0,57.9900016784668,2024-09-30 00:08:52+00:00,2024-09-30 00:08:52+00:00,1,1,57.9900016784668,1.0,0.0,0.0
7255,273.82000064849854,2,2025-11-17 10:31:32+00:00,45,3.0,136.91000032424927,2024-12-10 20:41:39+00:00,2025-11-17 10:31:32+00:00,342,2,136.91000032424927,1.0,341.0,0.0
7256,34.2400016784668,1,2024-12-18 06:26:53+00:00,379,1.0,34.2400016784668,2024-12-18 06:26:53+00:00,2024-12-18 06:26:53+00:00,1,1,34.2400016784668,1.0,0.0,0.0
7269,26.989999771118164,1,2025-02-01 16:17:11+00:00,334,1.0,26.989999771118164,2025-02-01 16:17:11+00:00,2025-02-01 16:17:11+00:00,1,1,26.989999771118164,1.0,0.0,0.0
7271,81.95999908447266,1,2024-04-04 03:48:12+00:00,637,1.0,81.95999908447266,2024-04-04 03:48:12+00:00,2024-04-04 03:48:12+00:00,1,1,81.95999908447266,1.0,0.0,0.0
7273,12.140000343322754,1,2024-05-06 20:21:35+00:00,605,1.0,12.140000343322754,2024-05-06 20:21:35+00:00,2024-05-06 20:21:35+00:00,1,1,12.140000343322754,1.0,0.0,0.0
7277,29.0,1,2023-12-02 06:31:23+00:00,761,1.0,29.0,2023-12-02 06:31:23+00:00,2023-12-02 06:31:23+00:00,1,1,29.0,1.0,0.0,0.0
7278,227.5900077819824,2,2023-11-04 12:48:45+00:00,789,1.0,113.7950038909912,2021-12-14 09:47:51+00:00,2023-11-04 12:48:45+00:00,691,2,113.7950038909912,1.0,690.0,0.0
7279,113.90000152587892,1,2024-01-11 03:27:07+00:00,721,1.0,113.90000152587892,2024-01-11 03:27:07+00:00,2024-01-11 03:27:07+00:00,1,1,113.90000152587892,1.0,0.0,0.0
7285,16.969999313354492,1,2022-11-28 17:18:11+00:00,1130,1.0,16.969999313354492,2022-11-28 17:18:11+00:00,2022-11-28 17:18:11+00:00,1,1,16.969999313354492,1.0,0.0,0.0
7288,325.0,1,2024-03-18 21:57:58+00:00,654,1.0,325.0,2024-03-18 21:57:58+00:00,2024-03-18 21:57:58+00:00,1,1,325.0,1.0,0.0,0.0
7289,8.989999771118164,1,2025-10-27 18:19:19+00:00,66,1.0,8.989999771118164,2025-10-27 18:19:19+00:00,2025-10-27 18:19:19+00:00,1,1,8.989999771118164,1.0,0.0,0.0
7291,215.11999893188477,1,2024-03-23 08:47:34+00:00,649,3.0,215.11999893188477,2024-03-23 08:47:34+00:00,2024-03-23 08:47:34+00:00,1,1,215.11999893188477,1.0,0.0,0.0
