user_id,avg_items_per_order,active_months,monetary_per_active_month,frequency_per_active_month,inter_purchase_gap_mean,inter_purchase_gap_std
8567,4.0,1,205.1300048828125,1.0,0.0,0.0
8568,4.0,1,282.19000244140625,1.0,0.0,0.0
8572,1.0,1,22.950000762939453,1.0,0.0,0.0
8577,1.0,1,39.950000762939446,1.0,0.0,0.0
8585,1.0,1,78.75,1.0,0.0,0.0
8587,1.0,1,98.0,1.0,0.0,0.0
8589,1.0,1,48.0,1.0,0.0,0.0
8595,2.0,1,83.94000244140625,1.0,0.0,0.0
8596,2.0,2,166.17000007629395,1.0,163.0,0.0
8599,1.0,1,62.0,1.0,0.0,0.0
8602,2.0,1,70.98999977111816,1.0,0.0,0.0
8607,1.5,1,135.47000122070312,2.0,9.0,0.0
8610,1.0,1,389.989990234375,1.0,0.0,0.0
8613,1.0,1,21.989999771118164,1.0,0.0,0.0
8614,1.0,1,38.0,1.0,0.0,0.0
8615,1.0,1,16.899999618530273,1.0,0.0,0.0
8619,1.0,1,29.950000762939453,1.0,0.0,0.0
8620,1.0,1,44.9900016784668,1.0,0.0,0.0
8633,1.0,1,109.5,1.0,0.0,0.0
8635,2.0,1,77.98000144958496,1.0,0.0,0.0
8641,3.0,1,83.97999954223633,1.0,0.0,0.0
8644,1.0,1,52.0,1.0,0.0,0.0
8652,1.0,1,139.9499969482422,1.0,0.0,0.0
8655,1.0,1,39.5,1.0,0.0,0.0
8658,3.0,1,104.48999977111816,1.0,0.0,0.0
8664,1.0,1,319.989990234375,1.0,0.0,0.0
8670,1.0,1,119.98999786376952,1.0,0.0,0.0
8694,1.0,1,10.729999542236328,1.0,0.0,0.0
8698,1.0,1,45.9900016784668,1.0,0.0,0.0
8701,1.0,1,49.9900016784668,1.0,0.0,0.0
8703,1.0,1,16.989999771118164,1.0,0.0,0.0
8705,1.0,1,19.989999771118164,1.0,0.0,0.0
8709,1.0,1,172.0,1.0,0.0,0.0
8715,2.0,1,52.829999923706055,1.0,0.0,0.0
8717,1.0,1,258.989990234375,1.0,0.0,0.0
8719,1.0,1,8.84000015258789,1.0,0.0,0.0
8724,1.0,2,48.5,1.0,109.0,0.0
8728,3.0,1,948.9799995422363,1.0,0.0,0.0
8733,1.0,1,60.0,1.0,0.0,0.0
8734,1.0,1,18.989999771118164,1.0,0.0,0.0
8735,2.0,1,144.0,1.0,0.0,0.0
8740,1.0,1,29.5,1.0,0.0,0.0
8741,3.0,1,271.39000129699707,1.0,0.0,0.0
8742,1.0,1,23.950000762939453,1.0,0.0,0.0
8746,2.0,1,99.86999988555908,1.0,0.0,0.0
8748,2.0,2,287.4950008392334,1.0,744.0,0.0
8750,4.0,1,175.9900016784668,1.0,0.0,0.0
8752,1.0,1,8.489999771118164,1.0,0.0,0.0
8756,1.0,1,8.989999771118164,1.0,0.0,0.0
8758,4.0,1,172.52999877929688,1.0,0.0,0.0
8769,2.0,1,63.89000129699708,1.0,0.0,0.0
8770,2.0,1,42.25,1.0,0.0,0.0
8773,1.5,2,77.24499988555908,1.0,365.0,0.0
8778,1.0,1,39.9900016784668,1.0,0.0,0.0
8782,1.0,1,22.950000762939453,1.0,0.0,0.0
8783,1.0,1,75.0,1.0,0.0,0.0
8784,1.0,2,48.29499912261963,1.0,76.0,0.0
8793,1.0,1,39.950000762939446,1.0,0.0,0.0
8796,1.0,1,42.900001525878906,1.0,0.0,0.0
8800,1.0,1,29.950000762939453,1.0,0.0,0.0
8805,1.0,1,25.0,1.0,0.0,0.0
8809,2.0,1,118.0,1.0,0.0,0.0
8813,2.0,1,90.46000099182129,1.0,0.0,0.0
8817,2.0,1,34.889999389648445,1.0,0.0,0.0
8820,2.0,1,50.60000038146973,1.0,0.0,0.0
8821,2.0,1,125.45000076293945,1.0,0.0,0.0
8826,1.0,1,79.0,1.0,0.0,0.0
8827,2.0,1,124.88000106811523,1.0,0.0,0.0
8828,1.0,1,74.98999786376953,1.0,0.0,0.0
8829,1.0,1,119.98999786376952,1.0,0.0,0.0
8831,2.0,1,336.9900016784668,1.0,0.0,0.0
8832,1.5,1,207.75999450683594,2.0,9.0,0.0
8834,1.0,1,21.0,1.0,0.0,0.0
8835,1.0,1,46.0,1.0,0.0,0.0
8837,1.0,1,29.5,1.0,0.0,0.0
8838,1.0,2,33.4950008392334,1.0,275.0,0.0
8839,2.0,1,88.0,1.0,0.0,0.0
8842,1.0,1,24.989999771118164,1.0,0.0,0.0
8845,1.0,1,59.5,1.0,0.0,0.0
8846,4.0,1,293.9499969482422,1.0,0.0,0.0
8851,1.0,1,50.0,1.0,0.0,0.0
8852,1.0,1,10.989999771118164,1.0,0.0,0.0
8868,1.0,1,114.9499969482422,1.0,0.0,0.0
8869,1.0,1,36.0,1.0,0.0,0.0
8871,1.0,1,399.989990234375,1.0,0.0,0.0
8873,2.0,1,302.9399902820587,1.0,0.0,0.0
8877,1.0,1,14.989999771118164,1.0,0.0,0.0
8879,1.0,1,165.0,1.0,0.0,0.0
8884,1.0,1,179.0,1.0,0.0,0.0
8886,1.0,1,29.950000762939453,1.0,0.0,0.0
8901,1.0,2,63.0,1.0,926.0,0.0
8904,1.0,1,89.5999984741211,1.0,0.0,0.0
8908,1.0,1,36.0,1.0,0.0,0.0
8910,1.0,1,129.99000549316406,1.0,0.0,0.0
8911,1.0,1,89.94999694824217,1.0,0.0,0.0
8913,1.0,1,13.520000457763672,1.0,0.0,0.0
8917,1.0,1,79.5,1.0,0.0,0.0
8935,1.0,1,64.0,1.0,0.0,0.0
8936,1.0,1,60.0,1.0,0.0,0.0
8937,2.0,1,32.989999771118164,1.0,0.0,0.0
8938,2.0,1,63.940001487731934,1.0,0.0,0.0
8939,2.0,1,101.06999969482422,1.0,0.0,0.0
8940,3.0,1,319.10999298095703,1.0,0.0,0.0
8944,2.0,1,68.27000045776367,1.0,0.0,0.0
8951,2.0,1,172.98999977111816,1.0,0.0,0.0
8952,1.0,1,52.950000762939446,1.0,0.0,0.0
8963,1.0,1,54.9900016784668,1.0,0.0,0.0
8965,1.0,1,29.950000762939453,1.0,0.0,0.0
8966,1.5,2,36.21999979019165,1.0,1186.0,0.0
8969,1.0,1,50.0,1.0,0.0,0.0
8974,1.0,1,8.989999771118164,1.0,0.0,0.0
8980,1.0,1,48.0,1.0,0.0,0.0
8985,1.0,1,18.989999771118164,1.0,0.0,0.0
8986,1.0,1,22.5,1.0,0.0,0.0
8988,1.0,1,64.0,1.0,0.0,0.0
8990,1.0,1,88.0,1.0,0.0,0.0
8993,1.0,1,126.0,1.0,0.0,0.0
8994,1.0,1,84.0,1.0,0.0,0.0
9000,2.0,1,122.70999908447266,1.0,0.0,0.0
9002,2.0,1,106.68999862670898,1.0,0.0,0.0
9006,1.0,1,29.989999771118164,1.0,0.0,0.0
9008,2.5,2,94.10500144958496,1.0,206.0,0.0
9011,1.0,1,65.0,1.0,0.0,0.0
9014,1.0,1,48.0,1.0,0.0,0.0
9015,1.0,1,29.950000762939453,1.0,0.0,0.0
9017,2.0,1,174.98999977111816,1.0,0.0,0.0
9022,1.0,2,133.97500038146973,1.0,156.0,0.0
9025,1.0,1,153.9499969482422,1.0,0.0,0.0
9028,1.0,1,25.950000762939453,1.0,0.0,0.0
9031,3.0,2,184.45000076293945,1.0,175.0,0.0
9033,1.0,1,10.5,1.0,0.0,0.0
9034,2.0,1,115.26999759674071,1.0,0.0,0.0
9037,1.0,1,10.720000267028809,1.0,0.0,0.0
9038,1.0,1,25.0,1.0,0.0,0.0
9041,1.0,1,22.0,1.0,0.0,0.0
9043,4.0,1,171.4000015258789,1.0,0.0,0.0
9044,2.0,1,42.0,1.0,0.0,0.0
9052,3.0,1,174.93000030517578,1.0,0.0,0.0
9060,1.0,2,181.5,1.0,131.0,0.0
9061,1.0,1,17.75,1.0,0.0,0.0
9062,1.0,1,14.609999656677246,1.0,0.0,0.0
9064,2.0,1,194.06999969482422,1.0,0.0,0.0
9066,1.0,1,21.950000762939453,1.0,0.0,0.0
9069,3.0,1,383.76001358032227,1.0,0.0,0.0
9070,2.0,1,156.48999786376953,1.0,0.0,0.0
9072,1.0,1,24.989999771118164,1.0,0.0,0.0
9075,2.0,1,194.04000091552734,1.0,0.0,0.0
9076,1.0,1,34.9900016784668,1.0,0.0,0.0
9080,2.0,1,71.02000045776367,1.0,0.0,0.0
9082,1.0,1,53.970001220703125,1.0,0.0,0.0
9083,1.0,1,54.0,1.0,0.0,0.0
9093,1.0,1,36.0,1.0,0.0,0.0
9101,1.0,1,49.5,1.0,0.0,0.0
9107,1.0,1,9.949999809265137,1.0,0.0,0.0
9121,3.0,1,182.97999954223633,1.0,0.0,0.0
9128,1.0,1,66.0,1.0,0.0,0.0
9133,1.0,1,35.97999954223633,1.0,0.0,0.0
9136,1.0,1,87.0999984741211,1.0,0.0,0.0
9150,1.0,1,30.56999969482421,1.0,0.0,0.0
9152,2.0,1,234.4900054931641,1.0,0.0,0.0
9154,1.0,2,31.994999885559082,1.0,1482.0,0.0
9155,1.0,1,30.0,1.0,0.0,0.0
9161,4.0,1,249.46999406814575,1.0,0.0,0.0
9162,1.0,3,92.92666689554851,1.0,191.5,181.7264427649427
9168,1.0,1,84.98999786376953,1.0,0.0,0.0
9178,1.0,1,37.930000305175774,1.0,0.0,0.0
9180,2.0,3,122.05666732788086,1.0,146.5,12.020815280171307
9182,2.5,2,123.95999908447266,1.0,106.0,0.0
9183,2.0,1,90.0,1.0,0.0,0.0
9187,1.0,1,11.989999771118164,1.0,0.0,0.0
9191,4.0,1,411.9800033569336,1.0,0.0,0.0
9193,1.0,1,249.94999694824216,1.0,0.0,0.0
9194,1.0,1,46.0,1.0,0.0,0.0
9196,2.0,1,109.98999977111816,1.0,0.0,0.0
9200,1.0,1,16.0,1.0,0.0,0.0
9201,2.0,1,87.09000015258789,1.0,0.0,0.0
9204,1.0,1,199.9900054931641,1.0,0.0,0.0
9206,1.0,2,88.75000190734863,1.0,406.0,0.0
9212,4.0,1,241.10999298095703,1.0,0.0,0.0
9215,2.0,1,239.0,1.0,0.0,0.0
9216,3.0,1,374.9699935913086,1.0,0.0,0.0
9220,1.0,1,125.0,1.0,0.0,0.0
9221,1.0,1,23.989999771118164,1.0,0.0,0.0
9222,4.0,1,170.9300022125244,1.0,0.0,0.0
9223,1.0,1,71.98999786376953,1.0,0.0,0.0
9225,1.0,1,26.46999931335449,1.0,0.0,0.0
9230,1.0,1,11.489999771118164,1.0,0.0,0.0
9231,2.0,1,32.87999963760376,1.0,0.0,0.0
9235,1.0,1,39.950000762939446,1.0,0.0,0.0
9237,1.0,1,49.9900016784668,1.0,0.0,0.0
9238,2.0,1,62.9900016784668,1.0,0.0,0.0
9239,3.0,1,125.22999954223633,1.0,0.0,0.0
9241,2.0,1,65.95000076293945,1.0,0.0,0.0
9242,1.5,2,157.49500274658203,1.0,456.0,0.0
9244,2.5,2,228.2249984741211,1.0,105.0,0.0
9252,3.0,1,116.92000007629395,1.0,0.0,0.0
9253,1.0,1,14.960000038146973,1.0,0.0,0.0
9271,1.0,1,22.100000381469727,1.0,0.0,0.0
9276,1.0,2,12.944999694824222,1.0,1025.0,0.0
9277,1.0,1,375.0,1.0,0.0,0.0
9279,1.0,1,52.950000762939446,1.0,0.0,0.0
9282,1.5,2,95.28999900817871,1.0,1453.0,0.0
9288,2.0,1,32.97999954223633,1.0,0.0,0.0
9290,1.0,1,30.0,1.0,0.0,0.0
9291,1.0,1,165.0,1.0,0.0,0.0
9297,1.0,1,199.5,2.0,10.0,0.0
9306,2.0,1,80.98999977111816,1.0,0.0,0.0
9307,2.0,1,106.0,1.0,0.0,0.0
9310,1.5,2,106.19500350952148,1.0,1633.0,0.0
9321,1.0,1,45.0,1.0,0.0,0.0
9322,1.0,1,69.44999694824219,1.0,0.0,0.0
9323,1.0,1,27.989999771118164,1.0,0.0,0.0
9326,1.0,1,19.989999771118164,1.0,0.0,0.0
9328,2.0,1,193.98999786376953,1.0,0.0,0.0
9332,1.0,1,9.989999771118164,1.0,0.0,0.0
9333,1.0,1,48.0,1.0,0.0,0.0
9337,4.0,1,234.31999969482422,1.0,0.0,0.0
9352,1.0,1,60.38999938964844,1.0,0.0,0.0
9354,1.0,2,215.0,1.0,121.0,0.0
9357,1.0,2,35.4950008392334,1.0,1107.0,0.0
9358,1.0,1,17.989999771118164,1.0,0.0,0.0
9361,2.0,1,51.59000015258789,1.0,0.0,0.0
9372,1.0,1,23.950000762939453,1.0,0.0,0.0
9378,1.0,1,74.0,1.0,0.0,0.0
9379,1.0,1,25.89999961853028,1.0,0.0,0.0
9382,1.0,1,58.0,1.0,0.0,0.0
9383,3.0,1,120.97000312805176,1.0,0.0,0.0
9384,1.0,1,49.9900016784668,1.0,0.0,0.0
9385,1.0,1,14.0,1.0,0.0,0.0
9389,2.0,1,71.98999977111816,1.0,0.0,0.0
9390,1.0,1,89.5,1.0,0.0,0.0
9395,1.0,1,58.0,1.0,0.0,0.0
9402,3.0,2,126.88500118255614,1.0,944.0,0.0
9408,1.0,1,14.989999771118164,1.0,0.0,0.0
9410,1.0,1,99.5,1.0,0.0,0.0
9413,1.0,1,15.0,1.0,0.0,0.0
9418,1.0,1,58.970001220703125,1.0,0.0,0.0
9419,4.0,1,98.10999870300293,1.0,0.0,0.0
9423,1.0,1,10.989999771118164,1.0,0.0,0.0
9426,1.0,1,50.0,1.0,0.0,0.0
9435,3.0,1,203.98999786376953,1.0,0.0,0.0
9436,1.0,1,91.98999786376952,1.0,0.0,0.0
9452,1.0,1,70.0,1.0,0.0,0.0
9453,1.0,1,8.949999809265137,1.0,0.0,0.0
9461,1.0,1,56.470001220703125,1.0,0.0,0.0
9463,2.0,1,128.5,1.0,0.0,0.0
9464,2.0,1,194.5,1.0,0.0,0.0
9468,1.0,1,35.0,1.0,0.0,0.0
9471,1.0,1,13.989999771118164,1.0,0.0,0.0
9472,1.0,2,17.329999923706055,1.0,547.0,0.0
9474,1.0,1,99.0,1.0,0.0,0.0
9475,3.0,1,159.92999839782715,1.0,0.0,0.0
9480,2.0,1,107.98999977111816,1.0,0.0,0.0
9485,1.0,1,180.0,1.0,0.0,0.0
9490,1.0,1,62.0,1.0,0.0,0.0
9493,1.0,2,30.5,1.0,663.0,0.0
9502,1.0,1,35.9900016784668,1.0,0.0,0.0
9515,2.5,2,53.66499996185303,1.0,206.0,0.0
9516,1.0,1,10.989999771118164,1.0,0.0,0.0
9517,1.0,1,58.0,1.0,0.0,0.0
9520,2.0,1,74.68999862670898,1.0,0.0,0.0
9521,1.0,2,36.75,1.0,1380.0,0.0
9524,1.0,1,12.5,1.0,0.0,0.0
9528,1.0,1,74.94999694824217,1.0,0.0,0.0
9529,2.0,1,33.989999771118164,1.0,0.0,0.0
9531,1.0,2,24.4950008392334,1.0,8.0,0.0
9532,1.0,1,79.9000015258789,1.0,0.0,0.0
9533,2.0,2,102.68499946594238,1.0,215.0,0.0
9534,1.0,1,29.950000762939453,1.0,0.0,0.0
9535,1.3333333333333333,3,156.84333292643228,1.0,69.0,36.76955262170047
9538,1.0,1,49.9900016784668,1.0,0.0,0.0
9540,2.0,1,74.9900016784668,1.0,0.0,0.0
9546,2.0,1,71.97000122070312,1.0,0.0,0.0
9551,1.5,2,34.47000026702881,1.0,1525.0,0.0
9553,1.0,1,28.96999931335449,1.0,0.0,0.0
9574,1.0,1,10.5,1.0,0.0,0.0
9579,1.0,1,29.8799991607666,1.0,0.0,0.0
9583,1.0,1,25.0,1.0,0.0,0.0
9584,1.0,1,99.5,1.0,0.0,0.0
9586,1.0,1,39.9900016784668,1.0,0.0,0.0
9590,1.0,1,21.36000061035156,1.0,0.0,0.0
9591,2.0,1,66.94000053405762,1.0,0.0,0.0
9592,1.0,1,30.0,1.0,0.0,0.0
9593,1.0,1,65.0,1.0,0.0,0.0
9602,1.0,1,10.3100004196167,1.0,0.0,0.0
9603,2.0,1,149.0,1.0,0.0,0.0
9608,1.0,2,16.0,1.0,302.0,0.0
9616,2.0,1,74.9900016784668,1.0,0.0,0.0
9618,1.0,1,9.170000076293944,1.0,0.0,0.0
9624,2.0,2,76.46999895572662,1.0,406.0,0.0
9625,1.0,2,63.974998474121094,1.0,147.0,0.0
9635,1.0,1,29.989999771118164,1.0,0.0,0.0
9641,1.5,2,37.99500036239624,1.0,51.0,0.0
9646,2.0,1,155.5,1.0,0.0,0.0
9648,1.0,1,50.0,1.0,0.0,0.0
9649,2.0,1,56.97999954223633,1.0,0.0,0.0
9651,1.0,1,39.9900016784668,1.0,0.0,0.0
9652,2.0,1,82.98999977111816,1.0,0.0,0.0
9657,1.0,1,32.9900016784668,1.0,0.0,0.0
9660,1.0,1,10.989999771118164,1.0,0.0,0.0
9662,1.5,2,91.2450008392334,1.0,570.0,0.0
9670,1.0,1,128.0,1.0,0.0,0.0
9671,1.0,1,21.049999237060547,1.0,0.0,0.0
9674,2.0,1,90.88000297546387,1.0,0.0,0.0
9677,1.0,1,98.0,1.0,0.0,0.0
9678,4.0,1,117.11000061035156,1.0,0.0,0.0
9681,1.0,1,36.9900016784668,1.0,0.0,0.0
9685,1.0,1,29.0,1.0,0.0,0.0
9692,2.0,1,122.5,1.0,0.0,0.0
9693,1.0,1,19.989999771118164,1.0,0.0,0.0
9700,2.0,1,89.9000015258789,1.0,0.0,0.0
9716,1.0,1,30.920000076293945,1.0,0.0,0.0
9718,1.0,1,85.12000274658203,1.0,0.0,0.0
9719,1.0,1,44.0,1.0,0.0,0.0
9727,2.5,2,97.75500202178955,1.0,564.0,0.0
9729,1.6666666666666667,3,87.99666595458984,1.0,586.0,576.9991334482228
9730,1.0,1,66.0,1.0,0.0,0.0
9754,1.0,1,11.989999771118164,1.0,0.0,0.0
9757,3.0,1,61.03000068664551,1.0,0.0,0.0
9758,2.0,1,106.76000213623047,1.0,0.0,0.0
9759,2.0,1,63.489999771118164,1.0,0.0,0.0
9768,3.0,1,147.0,1.0,0.0,0.0
9773,1.0,1,49.5,1.0,0.0,0.0
9781,1.0,1,18.89999961853028,1.0,0.0,0.0
9782,2.0,1,111.9900016784668,1.0,0.0,0.0
9788,1.0,1,25.0,1.0,0.0,0.0
9789,1.0,1,27.940000534057617,1.0,0.0,0.0
9791,1.0,1,8.0,1.0,0.0,0.0
9794,1.0,1,25.989999771118164,1.0,0.0,0.0
9798,1.0,2,129.0,1.0,863.0,0.0
9804,1.0,1,15.989999771118164,1.0,0.0,0.0
9814,1.0,1,64.94999694824219,1.0,0.0,0.0
9816,1.0,2,32.75,1.0,342.0,0.0
9818,1.0,1,69.5,1.0,0.0,0.0
9820,1.0,1,66.0,1.0,0.0,0.0
9821,1.0,1,38.5,1.0,0.0,0.0
9825,1.0,1,25.0,1.0,0.0,0.0
9834,1.0,1,49.5,1.0,0.0,0.0
9838,2.0,1,109.98999786376953,1.0,0.0,0.0
9839,1.0,1,99.0,1.0,0.0,0.0
9849,1.0,2,37.5,1.0,427.0,0.0
9851,4.0,1,314.4499979019165,1.0,0.0,0.0
9852,1.0,1,11.229999542236328,1.0,0.0,0.0
9855,3.0,1,116.75,1.0,0.0,0.0
9860,2.0,1,166.43999671936035,1.0,0.0,0.0
9862,1.0,1,24.989999771118164,1.0,0.0,0.0
9864,1.0,1,25.0,1.0,0.0,0.0
9867,1.0,1,36.959999084472656,1.0,0.0,0.0
9872,2.0,2,78.72999906539917,1.0,395.0,0.0
9878,1.5,2,24.414999961853027,1.0,230.0,0.0
9879,1.0,1,29.520000457763672,1.0,0.0,0.0
9881,4.0,1,153.9900016784668,1.0,0.0,0.0
9883,2.0,1,267.98999977111816,1.0,0.0,0.0
9886,1.5,2,79.33999919891357,1.0,710.0,0.0
9896,1.5,2,110.38000106811523,1.0,355.0,0.0
9899,1.0,1,1.820000052452088,1.0,0.0,0.0
9905,2.0,1,186.26999855041504,1.0,0.0,0.0
9909,1.0,1,149.0,1.0,0.0,0.0
9910,1.0,1,38.950000762939446,1.0,0.0,0.0
9911,2.0,1,83.9799976348877,1.0,0.0,0.0
9914,2.0,1,54.97999954223633,1.0,0.0,0.0
9915,1.0,1,39.880001068115234,1.0,0.0,0.0
9917,1.0,1,59.450000762939446,1.0,0.0,0.0
9922,2.0,1,107.9799976348877,1.0,0.0,0.0
9924,2.0,1,96.9800033569336,1.0,0.0,0.0
9926,1.0,2,27.49000072479248,1.0,69.0,0.0
9930,1.0,1,209.9900054931641,1.0,0.0,0.0
9935,2.0,1,156.94999980926514,1.0,0.0,0.0
9949,1.0,1,54.5,1.0,0.0,0.0
9950,3.0,1,209.49999618530273,1.0,0.0,0.0
9955,1.0,1,11.050000190734863,1.0,0.0,0.0
9958,1.0,1,195.72000122070312,1.0,0.0,0.0
9961,1.0,1,22.989999771118164,1.0,0.0,0.0
9966,1.0,1,28.989999771118164,1.0,0.0,0.0
9970,4.0,1,117.41999912261964,1.0,0.0,0.0
9971,1.0,1,25.0,1.0,0.0,0.0
9974,1.0,1,22.0,1.0,0.0,0.0
9984,1.0,1,18.979999542236328,1.0,0.0,0.0
9985,1.0,1,88.0,1.0,0.0,0.0
9992,1.0,1,48.0,1.0,0.0,0.0
9996,2.0,1,96.45000076293945,1.0,0.0,0.0
9997,1.0,1,28.0,1.0,0.0,0.0
10001,1.0,2,209.0,1.0,620.0,0.0
10002,1.0,1,24.989999771118164,1.0,0.0,0.0
10010,1.0,1,10.989999771118164,1.0,0.0,0.0
10012,1.0,1,52.0,1.0,0.0,0.0
10015,1.0,1,79.0,1.0,0.0,0.0
10019,1.0,1,7.610000133514403,1.0,0.0,0.0
10022,1.0,1,20.8799991607666,1.0,0.0,0.0
10023,1.0,1,8.399999618530273,1.0,0.0,0.0
10025,1.5,2,42.704999923706055,1.0,798.0,0.0
10026,1.0,1,21.989999771118164,1.0,0.0,0.0
10029,1.0,1,65.75,1.0,0.0,0.0
10034,2.0,1,189.98000717163086,1.0,0.0,0.0
10037,1.0,1,17.989999771118164,1.0,0.0,0.0
10039,1.0,1,26.020000457763672,1.0,0.0,0.0
10040,1.0,1,36.950000762939446,1.0,0.0,0.0
10042,1.0,1,14.989999771118164,1.0,0.0,0.0
10043,1.0,1,25.0,1.0,0.0,0.0
10044,1.5,2,119.99000358581543,1.0,60.0,0.0
10045,1.0,1,13.989999771118164,1.0,0.0,0.0
10046,1.5,2,73.8199987411499,1.0,206.0,0.0
10048,4.0,1,298.9300003051758,1.0,0.0,0.0
10052,4.0,1,99.3799991607666,1.0,0.0,0.0
10054,1.0,1,100.0,1.0,0.0,0.0
10061,2.0,1,85.2299976348877,1.0,0.0,0.0
10063,1.0,1,49.9900016784668,1.0,0.0,0.0
10070,1.0,1,59.9900016784668,1.0,0.0,0.0
10074,2.0,1,145.98999786376953,1.0,0.0,0.0
10078,1.0,1,60.0,1.0,0.0,0.0
10079,1.0,1,17.989999771118164,1.0,0.0,0.0
10081,1.5,2,101.5,1.0,645.0,0.0
10095,1.0,1,74.97000122070312,1.0,0.0,0.0
10096,1.0,1,39.880001068115234,1.0,0.0,0.0
10098,1.0,1,54.950000762939446,1.0,0.0,0.0
10104,1.0,1,34.5,1.0,0.0,0.0
10106,1.0,1,44.79999923706056,1.0,0.0,0.0
10111,1.5,2,107.55999946594238,1.0,1034.0,0.0
10113,1.0,2,91.99500274658203,1.0,1084.0,0.0
10114,1.0,1,25.0,1.0,0.0,0.0
10115,2.3333333333333335,3,98.48666636149089,1.0,40.5,10.606601717798213
10117,1.0,1,119.0,1.0,0.0,0.0
10118,1.0,1,68.0,1.0,0.0,0.0
10119,2.0,1,564.0,1.0,0.0,0.0
10120,2.0,1,192.3400001525879,1.0,0.0,0.0
10121,1.0,1,55.0,1.0,0.0,0.0
10123,1.0,1,52.0,1.0,0.0,0.0
10124,1.0,1,21.950000762939453,1.0,0.0,0.0
10127,1.0,1,29.989999771118164,1.0,0.0,0.0
10129,1.0,1,55.9900016784668,1.0,0.0,0.0
10137,1.0,1,180.0,1.0,0.0,0.0
10140,1.0,1,37.950000762939446,1.0,0.0,0.0
10141,1.0,1,31.57999992370605,1.0,0.0,0.0
10142,1.0,1,23.57999992370605,1.0,0.0,0.0
10143,2.0,1,110.16999816894531,1.0,0.0,0.0
10148,1.0,1,18.950000762939453,1.0,0.0,0.0
10149,1.0,1,32.0,1.0,0.0,0.0
10150,1.0,1,97.0,1.0,0.0,0.0
10151,1.0,1,25.0,1.0,0.0,0.0
10158,1.0,1,23.61000061035156,1.0,0.0,0.0
10159,1.0,1,48.400001525878906,1.0,0.0,0.0
10172,4.0,1,209.97999954223633,1.0,0.0,0.0
10176,3.0,1,99.94000053405762,1.0,0.0,0.0
10178,1.0,1,49.9900016784668,2.0,2.0,0.0
10186,1.0,1,24.989999771118164,1.0,0.0,0.0
10187,1.0,1,29.989999771118164,1.0,0.0,0.0
10191,1.0,1,69.9800033569336,1.0,0.0,0.0
10193,1.0,1,49.5,1.0,0.0,0.0
10194,2.0,1,94.98999786376953,1.0,0.0,0.0
10195,1.0,1,100.0,1.0,0.0,0.0
10198,1.0,1,29.989999771118164,1.0,0.0,0.0
10205,2.0,2,84.7350025177002,1.0,773.0,0.0
10206,1.0,1,84.98999786376953,1.0,0.0,0.0
10207,1.0,1,25.0,1.0,0.0,0.0
10213,2.0,1,47.1200008392334,1.0,0.0,0.0
10214,1.0,1,64.12999725341797,1.0,0.0,0.0
10216,3.0,1,153.97000122070312,1.0,0.0,0.0
10224,1.0,1,18.350000381469727,1.0,0.0,0.0
10225,1.0,1,325.0,1.0,0.0,0.0
10227,2.0,1,79.91000175476074,1.0,0.0,0.0
10228,1.0,1,39.9900016784668,1.0,0.0,0.0
10229,1.0,2,56.75,1.0,185.0,0.0
10230,1.0,2,45.790000915527344,1.0,2272.0,0.0
10235,1.0,1,23.989999771118164,1.0,0.0,0.0
10240,2.0,1,204.06999969482422,1.0,0.0,0.0
10245,1.0,2,185.4199981689453,1.0,596.0,0.0
10251,2.5,1,220.91000366210938,2.0,1.0,0.0
10260,1.0,1,903.0,1.0,0.0,0.0
10265,1.0,3,134.2466665903727,1.0,135.0,55.154328932550705
10271,1.5,2,42.22000074386597,1.0,568.0,0.0
10279,1.0,1,85.25,2.0,23.0,0.0
10280,1.0,1,34.95000076293945,1.0,0.0,0.0
10283,2.0,1,286.95000076293945,1.0,0.0,0.0
10288,1.0,1,72.0,1.0,0.0,0.0
10290,1.0,1,26.0,1.0,0.0,0.0
10293,1.0,2,67.48499965667725,1.0,265.0,0.0
10296,1.0,1,58.02999877929688,1.0,0.0,0.0
10308,3.0,1,206.9000005722046,1.0,0.0,0.0
10310,1.0,1,30.309999465942383,1.0,0.0,0.0
10315,2.0,1,91.70999908447264,1.0,0.0,0.0
10324,1.0,1,115.0,1.0,0.0,0.0
10326,1.0,1,54.450000762939446,1.0,0.0,0.0
10329,1.0,1,55.0,1.0,0.0,0.0
10330,2.0,1,74.72000122070312,1.0,0.0,0.0
10331,1.0,1,12.0,1.0,0.0,0.0
10333,2.0,1,196.94999694824216,1.0,0.0,0.0
10336,1.0,1,39.5,1.0,0.0,0.0
10341,2.0,1,61.78000068664551,1.0,0.0,0.0
10347,1.0,1,115.0,1.0,0.0,0.0
10355,1.0,2,30.970000267028805,1.0,1077.0,0.0
10356,1.0,1,155.92999267578125,1.0,0.0,0.0
10363,1.0,1,20.0,1.0,0.0,0.0
10364,2.0,1,183.9499969482422,1.0,0.0,0.0
10365,2.0,1,68.15999984741211,1.0,0.0,0.0
10366,1.0,1,28.989999771118164,1.0,0.0,0.0
10370,1.0,1,30.0,1.0,0.0,0.0
10379,1.0,1,178.0,1.0,0.0,0.0
10381,1.0,1,39.150001525878906,1.0,0.0,0.0
10382,1.0,1,169.0,1.0,0.0,0.0
10384,1.0,1,59.450000762939446,1.0,0.0,0.0
